Date	Tavg	Rainfall
2018-02-22	24.09	0.85
2018-02-23	24.38	0.22
2018-02-24	24.55	0.28
2018-02-25	24.91	1.71
2018-02-26	25.35	0.17
2018-02-27	25.38	0.2
2018-02-28	25.42	1.99
2018-03-01	25.29	1.21
2018-03-02	25.57	0.05
2018-03-03	25.27	0.17
2018-03-04	24.95	0.33
2018-03-05	24.7	0.34
2018-03-06	24.79	0.6
2018-03-07	25.22	0.88
2018-03-08	25.32	0.28
2018-03-09	25.37	0.1
2018-03-10	25.73	0.35
2018-03-11	25.64	0.8
2018-03-12	25.48	0.2
2018-03-13	25.12	0.12
2018-03-14	24.85	0.14
2018-03-15	25.26	0.16
2018-03-16	25.23	0.16
2018-03-17	24.82	0.02
2018-03-18	24.79	0.04
2018-03-19	25.1	0.1
2018-03-20	25.81	0.08
2018-03-21	26.3	0.6
2018-03-22	25.76	0.17
2018-03-23	25.58	0.17
2018-03-24	25.31	0.13
2018-03-25	25.35	0.14
2018-03-26	25.37	0.19
2018-03-27	25.33	0.21
2018-03-28	25.04	0.07
2018-03-29	25.37	0.03
2018-03-30	25.85	0.18
2018-03-31	25.98	0.74
2018-04-01	26.15	0.34
2018-04-02	25.96	0.17
2018-04-03	25.62	0.2
2018-04-04	25.62	0.2
2018-04-05	25.93	0.42
2018-04-06	26.07	0.27
2018-04-07	25.8	0.12
2018-04-08	25.65	0.16
2018-04-09	25.28	0.35
2018-04-10	25.33	0.18
2018-04-11	25.9	0.01
2018-04-12	25.77	0.01
2018-04-13	25.66	0
2018-04-14	25.01	0.07
2018-04-15	25.28	0.38
2018-04-16	25.43	0.08
2018-04-17	25.28	0.04
2018-04-18	25.26	0.16
2018-04-19	25.72	0.08
2018-04-20	25.73	0.09
2018-04-21	25.73	0.11
2018-04-22	25.87	0.55
2018-04-23	25.65	0.12
2018-04-24	25.59	0.33
2018-04-25	25.65	0.23
2018-04-26	25.77	0.19
2018-04-27	25.95	0.12
2018-04-28	25.87	0.06
2018-04-29	25.79	0.13
2018-04-30	26.06	0.14
2018-05-01	26.05	0.2
2018-05-02	25.75	0.07
2018-05-03	25.68	0.16
2018-05-04	25.51	0.23
2018-05-05	26.06	0.31
2018-05-06	25.71	0.09
2018-05-07	25.57	0.14
2018-05-08	24.89	0.4
2018-05-09	25.14	0.28
2018-05-10	25.47	0.11
2018-05-11	25.37	0.34
2018-05-12	25.22	0.07
2018-05-13	25.45	0.13
2018-05-14	25.59	0.1
2018-05-15	25.44	0.18
2018-05-16	25.9	0.12
2018-05-17	26.54	0.29
2018-05-18	26.61	0.22
2018-05-19	25.96	0.16
2018-05-20	26.08	0.12
2018-05-21	26.12	0.26
2018-05-22	26.61	0.38
2018-05-23	26.57	0.24
2018-05-24	26.08	0.18
2018-05-25	25.6	0.16
2018-05-26	25.78	0.06
2018-05-27	25.78	0.41
2018-05-28	26.47	0.2
2018-05-29	25.57	0.33
2018-05-30	25.46	0.34
2018-05-31	25.73	0.08
2018-06-01	26.07	0.16
2018-06-02	25.93	0.18
2018-06-03	25.96	0.29
2018-06-04	26.51	0.39
2018-06-05	25.93	0.15
2018-06-06	25.75	0.27
2018-06-07	25.95	0.13
2018-06-08	25.76	0.08
2018-06-09	26.04	0.09
2018-06-10	26.01	0.09
2018-06-11	26.05	0.17
2018-06-12	26.29	0.17
2018-06-13	26.27	0.21
2018-06-14	26.41	0.21
2018-06-15	26.48	0.04
2018-06-16	26.02	0.15
2018-06-17	26.02	0.18
2018-06-18	26.2	0.22
2018-06-19	26.37	0.08
2018-06-20	26.42	0.06
2018-06-21	26.44	0.17
2018-06-22	26.19	2.13
2018-06-23	26.34	2.5
2018-06-24	26.66	0.42
2018-06-25	26.67	0.27
2018-06-26	25.83	0.97
2018-06-27	26.36	2.52
2018-06-28	26.77	1.41
2018-06-29	26.92	0.13
2018-06-30	26.52	0.97
2018-07-01	26.74	0.9
2018-07-02	26.46	4.84
2018-07-03	26.7	0.51
2018-07-04	26.8	0.42
2018-07-05	27.22	0.27
2018-07-06	27.04	0.15
2018-07-07	26.98	0.18
2018-07-08	27.16	0.18
2018-07-09	27.25	0.7
2018-07-10	26.92	0.87
2018-07-11	26.21	3.45
2018-07-12	26.52	1.28
2018-07-13	26.85	0.15
2018-07-14	27.04	0.22
2018-07-15	27.25	0.43
2018-07-16	27.37	0.46
2018-07-17	26.8	1.25
2018-07-18	26.83	1.74
2018-07-19	27.02	0.09
2018-07-20	27.38	0.62
2018-07-21	26.67	3.05
2018-07-22	26.57	3.93
2018-07-23	26.95	0.26
2018-07-24	27.27	0.27
2018-07-25	26.92	1.97
2018-07-26	26.52	4.19
2018-07-27	26.95	0.28
2018-07-28	27.43	0.12
2018-07-29	27.3	0.13
2018-07-30	26.98	0.19
2018-07-31	27.18	1.11
2018-08-01	27.35	0.36
2018-08-02	27.24	1.16
2018-08-03	26.81	6.51
2018-08-04	26.82	0.3
2018-08-05	27.26	1.18
2018-08-06	26.87	4.38
2018-08-07	26.42	1.17
2018-08-08	26.45	1.27
2018-08-09	27	0.72
2018-08-10	27.01	1.95
2018-08-11	27.35	0.31
2018-08-12	27.2	3.15
2018-08-13	26.99	2.92
2018-08-14	27.09	0.61
2018-08-15	27.61	0.56
2018-08-16	27.21	0.5
2018-08-17	27.33	0.21
2018-08-18	27.55	0.48
2018-08-19	27.56	0.31
2018-08-20	27.47	0.23
2018-08-21	27.31	0.21
2018-08-22	26.69	1
2018-08-23	26.38	1.2
2018-08-24	26.77	1.68
2018-08-25	27.04	2.76
2018-08-26	27.21	2.01
2018-08-27	27.06	3.76
2018-08-28	26.65	8.28
2018-08-29	26.35	12.22
2018-08-30	26.31	12.56
2018-08-31	26.27	9.2
2018-09-01	26.41	11.68
2018-09-02	26.62	9.54
2018-09-03	26.77	3.73
2018-09-04	26.91	1.86
2018-09-05	26.52	0.09
2018-09-06	26.63	0.22
2018-09-07	26.6	3.68
2018-09-08	26.62	3.4
2018-09-09	26.59	6.53
2018-09-10	26.59	6.99
2018-09-11	26.71	7.4
2018-09-12	26.69	8.29
2018-09-13	26.52	2.77
2018-09-14	26.68	0.81
2018-09-15	26.54	4.57
2018-09-16	26.22	4.82
2018-09-17	26.4	5.94
2018-09-18	26.38	7.88
2018-09-19	26.23	12.32
2018-09-20	25.86	15.37
2018-09-21	26.3	6.41
2018-09-22	26.49	2.09
2018-09-23	26.69	1.02
2018-09-24	26.66	1.63
2018-09-25	26.76	2.74
2018-09-26	26.65	5.64
2018-09-27	26.72	2.04
2018-09-28	26.75	6.58
2018-09-29	26.83	3.05
2018-09-30	26.81	3.47
2018-10-01	26.59	7.69
2018-10-02	26.36	8.54
2018-10-03	26.24	6.44
2018-10-04	26.11	8.61
2018-10-05	26.06	6.78
2018-10-06	26.55	2.76
2018-10-07	26.37	1.66
2018-10-08	26.27	2.26
2018-10-09	26.55	2.74
2018-10-10	26.7	2.35
2018-10-11	26.55	1.48
2018-10-12	26.69	3.38
2018-10-13	26.78	4.89
2018-10-14	26.72	4.84
2018-10-15	26.65	5
2018-10-16	26.73	5.31
2018-10-17	27.01	1.9
2018-10-18	26.99	0.46
2018-10-19	26.8	1.13
2018-10-20	26.94	0.28
2018-10-21	27.22	1.5
2018-10-22	26.82	1.04
2018-10-23	26.95	0.81
2018-10-24	27.23	1.32
2018-10-25	27.05	0.2
2018-10-26	27.32	0.47
2018-10-27	27.18	1.4
2018-10-28	27.17	2.43
2018-10-29	27.03	3.22
2018-10-30	26.89	2.05
2018-10-31	26.78	1.88
2018-11-01	26.75	4.35
2018-11-02	26.61	3.55
2018-11-03	26.54	2.11
2018-11-04	26.52	4.39
2018-11-05	26.47	4.09
2018-11-06	26.58	1.98
2018-11-07	26.7	3.05
2018-11-08	26.7	3.44
2018-11-09	26.59	2.3
2018-11-10	26.55	1.77
2018-11-11	26.46	1.84
2018-11-12	26.59	2.32
2018-11-13	26.64	1.56
2018-11-14	26.79	0.6
2018-11-15	26.83	0.67
2018-11-16	26.56	0.48
2018-11-17	26.55	2.63
2018-11-18	26.55	2.85
2018-11-19	26.42	1.87
2018-11-20	26.23	0.27
2018-11-21	26.34	0.24
2018-11-22	26.27	1.43
2018-11-23	26.42	1.46
2018-11-24	26.59	0.19
2018-11-25	26.67	0.36
2018-11-26	26.43	0.16
2018-11-27	26.05	0.05
2018-11-28	25.69	0.63
2018-11-29	25.94	1.01
2018-11-30	25.78	2.26
2018-12-01	25.58	1.35
2018-12-02	25.43	0.47
2018-12-03	25.52	0.1
2018-12-04	25.55	0.16
2018-12-05	25.49	0.23
2018-12-06	25.26	0.31
2018-12-07	25.39	0.22
2018-12-08	25.63	2.61
2018-12-09	25.69	0.06
2018-12-10	25.91	0.14
2018-12-11	25.91	0.2
2018-12-12	25.9	0.55
2018-12-13	25.9	0.71
2018-12-14	25.77	0.13
2018-12-15	25.87	0.19
2018-12-16	25.75	0.15
2018-12-17	25.77	0.21
2018-12-18	25.56	0.05
2018-12-19	25.41	0.11
2018-12-20	25.25	0.2
2018-12-21	25.21	0.47
2018-12-22	25.2	0.35
2018-12-23	25.21	0.64
2018-12-24	24.76	1.49
2018-12-25	24.78	1.24
2018-12-26	25.08	0.77
2018-12-27	25.43	0.5
2018-12-28	25.6	0.25
2018-12-29	25.7	0.03
2018-12-30	25.79	0.75
2018-12-31	25.98	0.21
2019-01-01	26.02	0.11
2019-01-02	25.43	0.16
2019-01-03	25.07	0.08
2019-01-04	24.91	0.09
2019-01-05	25.24	0.35
2019-01-06	25.51	0.06
2019-01-07	25.5	0.1
2019-01-08	25.71	0.07
2019-01-09	25.28	0.18
2019-01-10	24.95	0.2
2019-01-11	25.18	0.14
2019-01-12	25.7	0.14
2019-01-13	25.34	0.12
2019-01-14	25.25	0.05
2019-01-15	24.92	0.1
2019-01-16	25.06	0.11
2019-01-17	25.01	0.15
2019-01-18	25.22	0.13
2019-01-19	24.98	0.02
2019-01-20	25.21	0.02
2019-01-21	25.45	0.04
2019-01-22	25.44	0.11
2019-01-23	25.51	0.15
2019-01-24	25.24	0.15
2019-01-25	25.13	0.09
2019-01-26	25.44	0.07
2019-01-27	25.79	0.15
2019-01-28	25.73	0.15
2019-01-29	25.81	0.13
2019-01-30	25.77	0.25
2019-01-31	26.07	0.18
2019-02-01	26.04	0.09
2019-02-02	26.2	0.04
2019-02-03	25.96	0.08
2019-02-04	25.62	0.08
2019-02-05	25.89	0.18
2019-02-06	25.64	0.08
2019-02-07	25.85	0.11
2019-02-08	26.29	0.08
2019-02-09	26.02	0.29
2019-02-10	25.99	0.04
2019-02-11	25.94	0.06
2019-02-12	26.08	0.12
2019-02-13	26.36	0.15
2019-02-14	26.43	0.25
2019-02-15	26.05	0.13
2019-02-16	26	0.08
2019-02-17	26.02	0.1
2019-02-18	25.98	0.08
2019-02-19	25.68	0.37
2019-02-20	26.2	0.34
2019-02-21	25.94	0.08
2019-02-22	25.05	0.52
2019-02-23	24.92	0.29
2019-02-24	24.98	0.29
2019-02-25	24.81	0.28
2019-02-26	24.69	0.3
2019-02-27	24.85	0.48
2019-02-28	24.92	0.33
2019-03-01	25.08	0.04
2019-03-02	25.38	0.06
2019-03-03	25.47	0.03
2019-03-04	25.31	0.16
2019-03-05	25.44	0.25
2019-03-06	25.52	0.12
2019-03-07	25.7	0.02
2019-03-08	25.74	0.01
2019-03-09	25.74	0
2019-03-10	25.14	0.23
2019-03-11	25.55	0.03
2019-03-12	25.6	0.12
2019-03-13	25.28	0.4
2019-03-14	25.15	0.33
2019-03-15	25.16	0.2
2019-03-16	25.08	0.16
2019-03-17	25.09	0.16
2019-03-18	25.26	0.21
2019-03-19	25.57	0.21
2019-03-20	25.86	0.15
2019-03-21	26.07	0.07
2019-03-22	26.04	0.14
2019-03-23	26.46	0.54
2019-03-24	26.09	0.89
2019-03-25	26.16	0.39
2019-03-26	26.29	0.35
2019-03-27	26.42	0.21
2019-03-28	26.29	0.09
2019-03-29	26.14	0.23
2019-03-30	25.71	0.31
2019-03-31	25.72	0.24
2019-04-01	26.04	0.08
2019-04-02	25.79	0.14
2019-04-03	25.87	0.09
2019-04-04	26.07	0.17
2019-04-05	26.79	0.23
2019-04-06	26.42	0.07
2019-04-07	26.03	0.36
2019-04-08	25.77	0.39
2019-04-09	25.93	0.03
2019-04-10	26.06	0.07
2019-04-11	26.47	0.08
2019-04-12	26.74	0.15
2019-04-13	26.56	0.07
2019-04-14	26.39	0.21
2019-04-15	26.54	0.2
2019-04-16	26.65	0.14
2019-04-17	26.68	0.07
2019-04-18	26.64	0.08
2019-04-19	26.51	0.09
2019-04-20	26.5	0.11
2019-04-21	26.58	0.21
2019-04-22	26.67	0.26
2019-04-23	26.62	0.2
2019-04-24	26.62	0.13
2019-04-25	26.7	0.07
2019-04-26	26.77	0.14
2019-04-27	26.82	0.03
2019-04-28	26.66	0.1
2019-04-29	26.31	0.11
2019-04-30	25.63	0.46
2019-05-01	25.89	0.22
2019-05-02	26.2	0.18
2019-05-03	26.58	0.15
2019-05-04	26.86	0.33
2019-05-05	26.92	0.12
2019-05-06	26.67	0.01
2019-05-07	26.38	0.07
2019-05-08	26.35	0.4
2019-05-09	26.52	0.43
2019-05-10	26.45	0.12
2019-05-11	26.3	0.04
2019-05-12	26.4	0.1
2019-05-13	26.75	0.49
2019-05-14	26.68	0.12
2019-05-15	26.45	0.09
2019-05-16	26.4	0.17
2019-05-17	26.88	0.12
2019-05-18	27.23	0.32
2019-05-19	26.96	0.74
2019-05-20	27.25	0.76
2019-05-21	27.09	0.47
2019-05-22	26.88	0.23
2019-05-23	26.74	0.48
2019-05-24	26.96	0.55
2019-05-25	27.11	0.17
2019-05-26	27.06	0.39
2019-05-27	26.86	0.1
2019-05-28	26.74	0.13
2019-05-29	27.25	0.24
2019-05-30	27	0.06
2019-05-31	26.97	0.18
2019-06-01	27.04	0.73
2019-06-02	26.83	1.18
2019-06-03	27.19	0.04
2019-06-04	27.26	0.26
2019-06-05	26.12	0.98
2019-06-06	25.84	1.5
2019-06-07	26.73	0.76
2019-06-08	26.96	1.45
2019-06-09	26.86	3.31
2019-06-10	27.07	0.93
2019-06-11	26.93	0.22
2019-06-12	26.88	0.33
2019-06-13	26.35	1.03
2019-06-14	26.86	0.85
2019-06-15	26.98	1.04
2019-06-16	26.77	3.33
2019-06-17	26.85	3.84
2019-06-18	27.13	1.72
2019-06-19	27.16	1.77
2019-06-20	27.44	0.5
2019-06-21	27.67	0.32
2019-06-22	27.31	0.3
2019-06-23	27.4	0.1
2019-06-24	27.27	0.28
2019-06-25	27.09	1.33
2019-06-26	27.13	0.05
2019-06-27	27.44	1.49
2019-06-28	27.45	0.94
2019-06-29	27.23	2.57
2019-06-30	27.34	2.59
2019-07-01	27.68	0.4
2019-07-02	27.06	5.04
2019-07-03	27.19	1.91
2019-07-04	27.69	0.18
2019-07-05	27.66	0.7
2019-07-06	27.39	1.37
2019-07-07	27.17	1.61
2019-07-08	26.58	2.32
2019-07-09	27.37	0.93
2019-07-10	27.56	0.25
2019-07-11	27.56	0.23
2019-07-12	26.61	1.63
2019-07-13	26.75	1.16
2019-07-14	27.38	0.04
2019-07-15	27.69	0.06
2019-07-16	27.37	0.21
2019-07-17	27.39	0.07
2019-07-18	27.26	0.17
2019-07-19	27.55	0.63
2019-07-20	27.29	1.71
2019-07-21	27.21	2.94
2019-07-22	27.25	1.34
2019-07-23	27.54	0.19
2019-07-24	27.69	0.27
2019-07-25	26.95	9.48
2019-07-26	26.71	10.33
2019-07-27	27.07	1.72
2019-07-28	27.11	3.22
2019-07-29	27.05	4.13
2019-07-30	27.19	4.99
2019-07-31	27.44	3.07
2019-08-01	27.46	0.64
2019-08-02	27.48	0.15
2019-08-03	27.73	0.95
2019-08-04	27.19	1.64
2019-08-05	27.03	8.08
2019-08-06	27.36	9.97
2019-08-07	27.18	3.03
2019-08-08	26.65	1.44
2019-08-09	27.12	4.92
2019-08-10	27.1	10.96
2019-08-11	26.94	5.46
2019-08-12	26.85	1.69
2019-08-13	26.95	2.25
2019-08-14	27.3	2.31
2019-08-15	27.29	3.17
2019-08-16	27.15	6.47
2019-08-17	27.21	7.41
2019-08-18	27.26	2.38
2019-08-19	27.16	3.6
2019-08-20	27.26	11.23
2019-08-21	27.34	6.59
2019-08-22	27.15	2.63
2019-08-23	27.14	2.24
2019-08-24	27.33	2.73
2019-08-25	27.52	1.79
2019-08-26	27.35	2.4
2019-08-27	27.26	3.76
2019-08-28	27.13	2.07
2019-08-29	27.09	6.92
2019-08-30	27.08	8.76
2019-08-31	27.16	6.76
2019-09-01	27.27	5.21
2019-09-02	27.24	7.62
2019-09-03	27.26	8.24
2019-09-04	27.06	3.29
2019-09-05	26.01	25.7
2019-09-06	27.08	3.67
2019-09-07	26.96	3.74
2019-09-08	26.89	8.03
2019-09-09	26.99	2.48
2019-09-10	26.84	0.34
2019-09-11	26.8	4.67
2019-09-12	26.98	8.1
2019-09-13	27.06	3.79
2019-09-14	27.15	0.68
2019-09-15	26.93	1.19
2019-09-16	27.04	1.79
2019-09-17	27.11	3.38
2019-09-18	26.94	5.68
2019-09-19	27.12	3.66
2019-09-20	27.09	2.89
2019-09-21	26.93	4.88
2019-09-22	26.72	6.17
2019-09-23	26.84	1.41
2019-09-24	26.76	3.43
2019-09-25	26.84	4.79
2019-09-26	26.85	5.78
2019-09-27	26.71	5.32
2019-09-28	27.02	4.35
2019-09-29	26.93	5.8
2019-09-30	27.01	2.08
2019-10-01	26.93	0.32
2019-10-02	26.7	0.06
2019-10-03	26.61	0.47
2019-10-04	26.77	1.07
2019-10-05	27	1.24
2019-10-06	27.1	2.1
2019-10-07	26.59	11.65
2019-10-08	26.68	6.37
2019-10-09	27.16	0.05
2019-10-10	27.19	0.02
2019-10-11	27.2	0.57
2019-10-12	27.33	1.12
2019-10-13	27.29	2.5
2019-10-14	27.24	4.73
2019-10-15	26.86	8.22
2019-10-16	26.82	9.09
2019-10-17	26.6	4.48
2019-10-18	26.77	2.15
2019-10-19	26.58	2.21
2019-10-20	26.41	3.76
2019-10-21	26.42	1.75
2019-10-22	26.37	3.98
2019-10-23	26.34	4.65
2019-10-24	26.35	7.29
2019-10-25	26.54	1.81
2019-10-26	26.19	1.42
2019-10-27	25.94	0.8
2019-10-28	25.99	0.82
2019-10-29	26.24	2.95
2019-10-30	26.27	1.5
2019-10-31	26.1	0.09
2019-11-01	26.2	0.05
2019-11-02	26.34	0.09
2019-11-03	26.22	0.64
2019-11-04	26	1.23
2019-11-05	26.04	3.98
2019-11-06	26.12	0.1
2019-11-07	26.14	0.1
2019-11-08	26.14	1.11
2019-11-09	25.93	0.43
2019-11-10	25.62	0.35
2019-11-11	25.77	0.38
2019-11-12	25.9	0.15
2019-11-13	26.24	2.48
2019-11-14	26.27	1.06
2019-11-15	26.05	0.16
2019-11-16	25.71	0.66
2019-11-17	25.96	0.21
2019-11-18	25.96	0.61
2019-11-19	25.53	0.97
2019-11-20	25.59	0.16
2019-11-21	25.53	0.16
2019-11-22	25.25	1.17
2019-11-23	25.44	2.29
2019-11-24	25.55	4.32
2019-11-25	25.62	1.99
2019-11-26	25.74	0.52
2019-11-27	25.63	0.23
2019-11-28	25.69	0.27
2019-11-29	25.82	0.56
2019-11-30	25.64	0.91
2019-12-01	25.73	0.85
2019-12-02	25.68	0.26
2019-12-03	25.64	0.54
2019-12-04	25.58	0.14
2019-12-05	25.57	0.17
2019-12-06	25.65	0.03
2019-12-07	25.59	0.6
2019-12-08	25.75	0.31
2019-12-09	25.49	0.04
2019-12-10	25.42	0.18
2019-12-11	25.35	1.14
2019-12-12	25.04	1.26
2019-12-13	25.08	1.31
2019-12-14	25.38	0.23
2019-12-15	25.54	0.54
2019-12-16	25.75	2.38
2019-12-17	25.81	0.1
2019-12-18	25.97	0.11
2019-12-19	25.83	0.14
2019-12-20	25.81	0.17
2019-12-21	25.21	0.32
2019-12-22	25.28	0.24
2019-12-23	25.52	0.18
2019-12-24	25.46	0.07
2019-12-25	25.22	0.39
2019-12-26	24.57	1.47
2019-12-27	24.35	1.8
2019-12-28	24.61	1.2
2019-12-29	25.02	2.51
2019-12-30	25.06	1.93
2019-12-31	25.1	0.18
2020-01-01	25.1	0.21
2020-01-02	25.06	1.53
2020-01-03	25.15	0.4
2020-01-04	25.21	0.15
2020-01-05	25.2	0.17
2020-01-06	25.17	0.08
2020-01-07	25.32	0.12
2020-01-08	25.21	0.14
2020-01-09	25.15	0.27
2020-01-10	25.31	0.52
2020-01-11	25.35	0.07
2020-01-12	25.27	0.33
2020-01-13	24.96	0.66
2020-01-14	24.74	0.66
2020-01-15	24.88	0.31
2020-01-16	24.75	0.57
2020-01-17	24.63	0.82
2020-01-18	24.71	0.64
2020-01-19	24.95	0.02
2020-01-20	25	0.1
2020-01-21	24.96	0.2
2020-01-22	24.8	0.33
2020-01-23	24.6	0.87
2020-01-24	24.71	0.19
2020-01-25	24.82	0.34
2020-01-26	24.92	0.41
2020-01-27	24.84	0.42
2020-01-28	24.91	0.3
2020-01-29	24.98	0.78
2020-01-30	25.22	0.09
2020-01-31	25.17	0.11
2020-02-01	25.33	0.23
2020-02-02	25.25	0.28
2020-02-03	25.22	0.09
2020-02-04	25.22	0.14
2020-02-05	25.14	0.15
2020-02-06	25.14	0.11
2020-02-07	24.87	0.14
2020-02-08	24.91	0.12
2020-02-09	24.92	0.22
2020-02-10	25.18	0.11
2020-02-11	25.21	0.02
2020-02-12	25.19	0.19
2020-02-13	25.31	0.21
2020-02-14	25.4	0.22
2020-02-15	25.2	0.2
2020-02-16	25.17	0.11
2020-02-17	24.42	0.37
2020-02-18	24.94	0.22
2020-02-19	24.67	0.35
2020-02-20	24.84	0.23
2020-02-21	24.82	0.11
2020-02-22	24.98	0.61
2020-02-23	24.67	1.16
2020-02-24	24.98	0.03
2020-02-25	25.24	0.44
2020-02-26	25.35	0.52
2020-02-27	25.27	0.02
2020-02-28	25.16	0.09
2020-02-29	25.21	0.15
2020-03-01	25.44	0.09
2020-03-02	25.12	0.02
2020-03-03	24.79	0.09
2020-03-04	24.99	0.02
2020-03-05	25.03	0.14
2020-03-06	24.99	0.35
2020-03-07	24.91	0.44
2020-03-08	24.96	0.2
2020-03-09	24.79	0.37
2020-03-10	24.41	0.34
2020-03-11	24.47	0.26
2020-03-12	24.92	0.11
2020-03-13	24.87	0.1
2020-03-14	25.29	0.12
2020-03-15	25.28	0.11
2020-03-16	24.5	0.4
2020-03-17	25.18	0.18
2020-03-18	25.07	0.21
2020-03-19	25.29	0.12
2020-03-20	25.23	0.14
2020-03-21	25.52	0.09
2020-03-22	25.76	0.15
2020-03-23	26.01	0.25
2020-03-24	25.84	0.21
2020-03-25	25.52	0.18
2020-03-26	25.6	0.15
2020-03-27	25.65	0.17
2020-03-28	25.56	0.05
2020-03-29	25.52	0.26
2020-03-30	25.55	0.49
2020-03-31	25.5	0.34
2020-04-01	25.52	0.24
2020-04-02	25.27	0.11
2020-04-03	25	0.08
2020-04-04	25.06	0.05
2020-04-05	25.25	0.39
2020-04-06	25.49	0.02
2020-04-07	25.18	0.01
2020-04-08	24.7	0.48
2020-04-09	25.42	0.47
2020-04-10	25.29	0.14
2020-04-11	25.35	0.15
2020-04-12	25.65	0.13
2020-04-13	26.33	0.28
2020-04-14	26.56	0.12
2020-04-15	26.24	0.21
2020-04-16	26.06	0.14
2020-04-17	25.76	0.18
2020-04-18	25.69	0.09
2020-04-19	25.42	0.25
2020-04-20	25.55	0.1
2020-04-21	25.61	0.23
2020-04-22	25.78	0.19
2020-04-23	25.79	0.17
2020-04-24	25.75	0.16
2020-04-25	25.67	0.16
2020-04-26	25.74	0.13
2020-04-27	25.71	0.12
2020-04-28	25.71	0.31
2020-04-29	25.77	0.4
2020-04-30	25.54	0.19
2020-05-01	25.45	0.14
2020-05-02	25.11	0.24
2020-05-03	25.23	0.16
2020-05-04	25.79	0.16
2020-05-05	25.62	0.12
2020-05-06	25.53	0.09
2020-05-07	25.73	0.16
2020-05-08	25.72	0.23
2020-05-09	25.95	0.15
2020-05-10	25.36	0.26
2020-05-11	25.23	0.11
2020-05-12	25.22	0.32
2020-05-13	26.45	0.28
2020-05-14	25.34	0.23
2020-05-15	25.82	0.2
2020-05-16	26.16	0.31
2020-05-17	26.33	0.12
2020-05-18	25.72	0.09
2020-05-19	25.75	0.11
2020-05-20	26.24	0.12
2020-05-21	26.39	0.13
2020-05-22	26.32	0.03
2020-05-23	26.55	0.12
2020-05-24	26.62	0.22
2020-05-25	26.63	0.2
2020-05-26	26.34	0.06
2020-05-27	26.02	0.11
2020-05-28	26.73	1.24
2020-05-29	26.35	0.09
2020-05-30	25.92	0.1
2020-05-31	25.81	0.06
2020-06-01	26.8	0.29
2020-06-02	26.94	0.08
2020-06-03	26.75	0.05
2020-06-04	26.5	0.14
2020-06-05	26.1	0.39
2020-06-06	25.96	0.57
2020-06-07	26.17	0.22
2020-06-08	26.24	0.16
2020-06-09	26.41	0.68
2020-06-10	26.99	1.47
2020-06-11	26.94	0.12
2020-06-12	26.11	0.1
2020-06-13	26.48	0.07
2020-06-14	26.48	4.1
2020-06-15	26.72	1.53
2020-06-16	26.85	0.26
2020-06-17	26.04	1.27
2020-06-18	26.28	2.01
2020-06-19	26.73	1.29
2020-06-20	26.59	6.15
2020-06-21	26.1	7.5
2020-06-22	26.19	1.34
2020-06-23	26.42	4.15
2020-06-24	26.58	0.67
2020-06-25	26.76	0.21
2020-06-26	26.11	5.77
2020-06-27	26.48	0.16
2020-06-28	26.54	0.28
2020-06-29	27.09	0.24
2020-06-30	26.24	6.3
2020-07-01	26.49	2.37
2020-07-02	26.78	0.34
2020-07-03	26.31	7.4
2020-07-04	26.41	3.09
2020-07-05	26.57	1.61
2020-07-06	26.56	1.35
2020-07-07	26.83	0.37
2020-07-08	26.79	0.2
2020-07-09	26.4	0.91
2020-07-10	26.75	1.15
2020-07-11	26.93	1.08
2020-07-12	26.99	0.53
2020-07-13	26.51	2.22
2020-07-14	26.26	1.45
2020-07-15	26.36	4.86
2020-07-16	26.55	1.49
2020-07-17	26.53	0.11
2020-07-18	26.56	0.3
2020-07-19	26.45	2.46
2020-07-20	26.73	0.23
2020-07-21	27.19	1.83
2020-07-22	26.47	1.37
2020-07-23	25.95	1.32
2020-07-24	26.44	2.75
2020-07-25	26.78	2.5
2020-07-26	26.9	1.09
2020-07-27	27.2	0.24
2020-07-28	27.18	0.82
2020-07-29	26.82	2.71
2020-07-30	26.82	0.2
2020-07-31	27.15	0.14
2020-08-01	27.15	1.35
2020-08-02	26.83	2.32
2020-08-03	27.23	1.66
2020-08-04	27.16	1.32
2020-08-05	26.98	0.41
2020-08-06	27.2	0.47
2020-08-07	27.09	0.96
2020-08-08	27.25	1.74
2020-08-09	27.47	0.32
2020-08-10	27.29	0.35
2020-08-11	27.23	0.52
2020-08-12	27.11	2.22
2020-08-13	26.96	5.39
2020-08-14	26.9	3.21
2020-08-15	26.7	5.51
2020-08-16	25.46	21.77
2020-08-17	26.72	3.83
2020-08-18	26.57	1.49
2020-08-19	26.59	3.26
2020-08-20	26.66	3.91
2020-08-21	26.5	2.19
2020-08-22	26.86	1.48
2020-08-23	27.27	1
2020-08-24	27.33	0.3
2020-08-25	27.08	1.27
2020-08-26	27.25	0.24
2020-08-27	27.66	0.04
2020-08-28	27.76	0.25
2020-08-29	27.61	0.17
2020-08-30	27.65	0.91
2020-08-31	27.6	2.79
2020-09-01	27.15	3.4
2020-09-02	27.32	1.24
2020-09-03	27.31	0.83
2020-09-04	27.55	0.18
2020-09-05	27.96	0.19
2020-09-06	27.74	3.52
2020-09-07	27.41	5.04
2020-09-08	27.39	2.97
2020-09-09	27.35	3.38
2020-09-10	27.48	2.11
2020-09-11	27.59	2.34
2020-09-12	27.42	2.36
